10-digit PSGC,Name,Geographic Level,Old names,City Class,"Income
Classification","Urban / Rural
(based on 2020 CPH)",Population,Status,Region_Code,Province_Code,CityMunicipality_Code,Barangay_Code,PSGC_Code,Geographic_Level
0804815016,Manahao,Bgy,,,,R,429,,08,048,15,016,0848115016,5
0804815018,Paninirongan,Bgy,,,,R,1509,,08,048,15,018,0848115018,5
0804815019,Poblacion District 1,Bgy,,,,R,3783,,08,048,15,019,0848115019,5
0804815020,Poblacion District 2,Bgy,,,,R,1149,,08,048,15,020,0848115020,5
0804815021,Poblacion District 3,Bgy,,,,R,516,,08,048,15,021,0848115021,5
0804815022,Poblacion District 4,Bgy,,,,R,1524,,08,048,15,022,0848115022,5
0804815023,Poblacion District 5,Bgy,,,,R,856,,08,048,15,023,0848115023,5
0804815024,Poblacion District 6,Bgy,,,,R,1429,,08,048,15,024,0848115024,5
0804815025,Poblacion District 7,Bgy,,,,R,1555,,08,048,15,025,0848115025,5
0804815026,Poblacion District 8,Bgy,,,,R,4909,,08,048,15,026,0848115026,5
0804815027,San Ramon,Bgy,,,,R,619,,08,048,15,027,0848115027,5
0804815028,Senonogan,Bgy,,,,R,741,,08,048,15,028,0848115028,5
0804815029,"Sixto T. Balanguit, Sr.",Bgy,,,,R,369,,08,048,15,029,0848115029,5
0804815030,Tula,Bgy,,,,R,1741,,08,048,15,030,0848115030,5
0804816000,Rosario,Mun,,,5th,,10949,,08,048,16,000,0848116000,4
0804816001,Aguada,Bgy,,,,R,332,,08,048,16,001,0848116001,5
0804816002,Buenavista,Bgy,,,,R,1155,,08,048,16,002,0848116002,5
0804816003,Jamoog,Bgy,,,,R,540,,08,048,16,003,0848116003,5
0804816005,Ligaya,Bgy,,,,R,814,,08,048,16,005,0848116005,5
0804816006,Poblacion,Bgy,,,,R,935,,08,048,16,006,0848116006,5
0804816007,Salhag,Bgy,,,,R,1754,,08,048,16,007,0848116007,5
0804816008,San Lorenzo,Bgy,,,,R,1425,,08,048,16,008,0848116008,5
0804816009,Bantolinao,Bgy,,,,R,696,,08,048,16,009,0848116009,5
0804816010,Commonwealth,Bgy,,,,R,2050,,08,048,16,010,0848116010,5
0804816011,Guindaulan,Bgy,,,,R,910,,08,048,16,011,0848116011,5
0804816012,Kailingan,Bgy,,,,R,338,,08,048,16,012,0848116012,5
0804817000,San Antonio,Mun,,,5th,,8882,,08,048,17,000,0848117000,4
0804817001,Burabod,Bgy,,,,R,1001,,08,048,17,001,0848117001,5
0804817002,Dalupirit,Bgy,,,,R,1852,,08,048,17,002,0848117002,5
0804817003,Manraya,Bgy,,,,R,677,,08,048,17,003,0848117003,5
0804817005,Pilar,Bgy,,,,R,690,,08,048,17,005,0848117005,5
0804817006,Ward I ,Bgy,,,,R,863,Pob.,08,048,17,006,0848117006,5
0804817007,Rizal,Bgy,,,,R,329,,08,048,17,007,0848117007,5
0804817008,San Nicolas,Bgy,,,,R,514,,08,048,17,008,0848117008,5
0804817009,Vinisitahan,Bgy,,,,R,727,,08,048,17,009,0848117009,5
0804817010,Ward II ,Bgy,,,,R,707,Pob.,08,048,17,010,0848117010,5
0804817011,Ward III ,Bgy,,,,R,1522,Pob.,08,048,17,011,0848117011,5
0804818000,San Isidro,Mun,,,4th,,27867,,08,048,18,000,0848118000,4
0804818001,Alegria,Bgy,,,,R,3383,,08,048,18,001,0848118001,5
0804818003,Balite,Bgy,,,,R,3533,,08,048,18,003,0848118003,5
0804818004,Buenavista,Bgy,,,,R,1193,,08,048,18,004,0848118004,5
0804818005,Caglanipao,Bgy,,,,R,1158,,08,048,18,005,0848118005,5
0804818007,Happy Valley,Bgy,,,,R,2297,,08,048,18,007,0848118007,5
0804818008,Mabuhay,Bgy,,,,R,1051,,08,048,18,008,0848118008,5
0804818009,Palanit,Bgy,,,,R,3410,,08,048,18,009,0848118009,5
0804818010,Poblacion Norte,Bgy,,,,U,2220,,08,048,18,010,0848118010,5
0804818011,Poblacion Sur,Bgy,,,,R,1137,,08,048,18,011,0848118011,5
0804818012,Salvacion,Bgy,,,,R,1284,,08,048,18,012,0848118012,5
0804818013,San Juan,Bgy,,,,R,2365,,08,048,18,013,0848118013,5
0804818014,San Roque,Bgy,,,,R,1817,,08,048,18,014,0848118014,5
0804818015,Seven Hills,Bgy,,,,R,817,,08,048,18,015,0848118015,5
0804818016,Veriato,Bgy,,,,R,2202,,08,048,18,016,0848118016,5
0804819000,San Jose,Mun,,,5th,,17641,,08,048,19,000,0848119000,4
0804819002,Aguadahan,Bgy,,,,U,1630,,08,048,19,002,0848119002,5
0804819003,Bagong Sabang,Bgy,,,,R,676,,08,048,19,003,0848119003,5
0804819004,Balite,Bgy,,,,R,1727,,08,048,19,004,0848119004,5
0804819005,Bonglas,Bgy,,,,R,602,,08,048,19,005,0848119005,5
0804819007,Da-o,Bgy,,,,R,1432,,08,048,19,007,0848119007,5
0804819008,Gengarog,Bgy,,,,R,940,,08,048,19,008,0848119008,5
0804819009,Geratag,Bgy,,,,R,2108,,08,048,19,009,0848119009,5
0804819012,Layuhan,Bgy,,,,R,937,,08,048,19,012,0848119012,5
0804819013,Mandugang,Bgy,,,,R,576,,08,048,19,013,0848119013,5
0804819014,P. Tingzon,Bgy,,,,R,2077,,08,048,19,014,0848119014,5
0804819025,San Lorenzo,Bgy,,,,R,803,,08,048,19,025,0848119025,5
0804819026,Tubigdanao,Bgy,,,,R,390,,08,048,19,026,0848119026,5
0804819027,Barangay North ,Bgy,,,,R,1501,Pob.,08,048,19,027,0848119027,5
0804819028,Barangay South ,Bgy,,,,R,323,Pob.,08,048,19,028,0848119028,5
0804819029,Barangay East ,Bgy,,,,R,875,Pob.,08,048,19,029,0848119029,5
0804819030,Barangay West ,Bgy,,,,R,1044,Pob.,08,048,19,030,0848119030,5
0804820000,San Roque,Mun,,,4th,,29882,,08,048,20,000,0848220000,4
0804820001,Balnasan,Bgy,,,,R,1420,,08,048,20,001,0848220001,5
0804820002,Balud,Bgy,,,,R,930,,08,048,20,002,0848220002,5
0804820003,Bantayan,Bgy,,,,U,5200,,08,048,20,003,0848220003,5
0804820004,Coroconog,Bgy,,,,R,1481,,08,048,20,004,0848220004,5
0804820005,Dale,Bgy,,,,U,1836,,08,048,20,005,0848220005,5
0804820006,Ginagdanan,Bgy,,,,R,1266,,08,048,20,006,0848220006,5
0804820007,Lao-angan,Bgy,,,,R,1531,,08,048,20,007,0848220007,5
0804820008,Lawaan,Bgy,,,,R,628,,08,048,20,008,0848220008,5
0804820009,Malobago,Bgy,,,,R,1140,,08,048,20,009,0848220009,5
0804820010,Pagsang-an,Bgy,,,,R,1635,,08,048,20,010,0848220010,5
0804820011,Zone 1 ,Bgy,,,,R,3943,Pob.,08,048,20,011,0848220011,5
0804820012,Zone 2 ,Bgy,,,,R,982,Pob.,08,048,20,012,0848220012,5
0804820013,Zone 3 ,Bgy,,,,R,2797,Pob.,08,048,20,013,0848220013,5
0804820014,Zone 4 ,Bgy,,,,R,629,Pob.,08,048,20,014,0848220014,5
0804820015,Zone 5 ,Bgy,,,,R,2353,Pob.,08,048,20,015,0848220015,5
0804820016,Zone 6 ,Bgy,,,,R,2111,Pob.,08,048,20,016,0848220016,5
0804821000,San Vicente,Mun,,,6th,,6928,,08,048,21,000,0848221000,4
0804821002,Maragat,Bgy,,,,R,1314,,08,048,21,002,0848221002,5
0804821003,Mongol Bongol Pob.,Bgy,Bgy.1,,,R,1222,,08,048,21,003,0848221003,5
0804821005,Sangputan,Bgy,,,,R,731,,08,048,21,005,0848221005,5
0804821006,Sila,Bgy,,,,R,449,,08,048,21,006,0848221006,5
0804821007,Tarnate,Bgy,,,,R,1371,,08,048,21,007,0848221007,5
0804821008,Destacado Pob.,Bgy,Bgy.2,,,R,928,,08,048,21,008,0848221008,5
0804821009,Punta Pob.,Bgy,Bgy.3,,,R,913,,08,048,21,009,0848221009,5
0804822000,Silvino Lobos,Mun,,,4th,,15100,,08,048,22,000,0848222000,4
0804822001,Balud,Bgy,,,,R,297,,08,048,22,001,0848222001,5
0804822002,Cababayogan,Bgy,,,,R,764,,08,048,22,002,0848222002,5
0804822003,Cabunga-an,Bgy,,,,R,1400,,08,048,22,003,0848222003,5
0804822004,Cagda-o,Bgy,,,,R,270,,08,048,22,004,0848222004,5
0804822005,Caghilot,Bgy,,,,R,455,,08,048,22,005,0848222005,5
0804822006,Camanggaran,Bgy,,,,R,193,,08,048,22,006,0848222006,5
0804822007,Camaya-an,Bgy,,,,R,194,,08,048,22,007,0848222007,5
0804822008,Deit De Suba,Bgy,,,,R,654,,08,048,22,008,0848222008,5
0804822009,Deit De Turag,Bgy,,,,R,604,,08,048,22,009,0848222009,5
0804822010,Gebonawan,Bgy,,,,R,248,,08,048,22,010,0848222010,5
0804822011,Gebolwangan,Bgy,,,,R,797,,08,048,22,011,0848222011,5
0804822012,Gecbo-an,Bgy,,,,R,467,,08,048,22,012,0848222012,5
0804822013,Giguimitan,Bgy,,,,R,419,,08,048,22,013,0848222013,5
0804822014,Genagasan,Bgy,,,,R,766,,08,048,22,014,0848222014,5
0804822015,Geparayan De Turag,Bgy,,,,R,858,,08,048,22,015,0848222015,5
0804822016,Gusaran,Bgy,,,,R,641,,08,048,22,016,0848222016,5
0804822017,Imelda,Bgy,,,,R,210,,08,048,22,017,0848222017,5
0804822018,Montalban,Bgy,,,,R,158,,08,048,22,018,0848222018,5
0804822019,Suba ,Bgy,,,,R,1703,Pob.,08,048,22,019,0848222019,5
0804822020,San Isidro,Bgy,,,,R,405,,08,048,22,020,0848222020,5
0804822021,Senonogan de Tubang,Bgy,,,,R,324,,08,048,22,021,0848222021,5
0804822022,Tobgon,Bgy,,,,R,125,,08,048,22,022,0848222022,5
0804822023,Victory,Bgy,,,,R,560,,08,048,22,023,0848222023,5
0804822024,Poblacion I,Bgy,,,,R,1577,,08,048,22,024,0848222024,5
0804822025,Poblacion II,Bgy,,,,R,855,,08,048,22,025,0848222025,5
0804822026,San Antonio,Bgy,,,,R,156,,08,048,22,026,0848222026,5
0804823000,Victoria,Mun,,,5th,,15361,,08,048,23,000,0848223000,4
0804823001,Acedillo,Bgy,,,,R,330,,08,048,23,001,0848223001,5
0804823002,Buenasuerte,Bgy,,,,R,498,,08,048,23,002,0848223002,5
0804823003,Buenos Aires,Bgy,,,,R,1398,,08,048,23,003,0848223003,5
0804823004,Colab-og,Bgy,,,,R,1197,,08,048,23,004,0848223004,5
0804823006,Erenas,Bgy,,,,R,2534,,08,048,23,006,0848223006,5
0804823007,Libertad,Bgy,,,,R,1946,,08,048,23,007,0848223007,5
0804823008,Luisita,Bgy,,,,R,600,,08,048,23,008,0848223008,5
0804823009,Lungib,Bgy,,,,R,779,,08,048,23,009,0848223009,5
0804823010,Maxvilla,Bgy,,,,R,553,,08,048,23,010,0848223010,5
0804823011,Pasabuena,Bgy,,,,R,418,,08,048,23,011,0848223011,5
0804823012,Zone I ,Bgy,,,,R,888,Pob.,08,048,23,012,0848223012,5
0804823013,Zone II ,Bgy,,,,R,561,Pob.,08,048,23,013,0848223013,5
0804823014,Zone III ,Bgy,,,,R,1674,Pob.,08,048,23,014,0848223014,5
0804823016,San Lazaro,Bgy,,,,R,983,,08,048,23,016,0848223016,5
0804823017,San Miguel,Bgy,,,,R,565,,08,048,23,017,0848223017,5
0804823018,San Roman,Bgy,,,,R,437,,08,048,23,018,0848223018,5
0804824000,Lope De Vega,Mun,,,4th,,14690,,08,048,24,000,0848224000,4
0804824001,Bayho,Bgy,,,,R,1945,,08,048,24,001,0848224001,5
0804824002,Bonifacio,Bgy,,,,R,858,,08,048,24,002,0848224002,5
0804824003,Cagamesarag,Bgy,,,,R,159,,08,048,24,003,0848224003,5
0804824004,Cag-aguingay,Bgy,,,,R,342,,08,048,24,004,0848224004,5
0804824005,Curry,Bgy,,,,R,883,,08,048,24,005,0848224005,5
0804824006,Gebonawan,Bgy,,,,R,525,,08,048,24,006,0848224006,5
0804824007,Gen. Luna,Bgy,,,,R,365,,08,048,24,007,0848224007,5
0804824008,Getigo,Bgy,,,,R,922,,08,048,24,008,0848224008,5
0804824009,Henaronagan,Bgy,,,,R,220,,08,048,24,009,0848224009,5
0804824010,Lope De Vega ,Bgy,,,,R,3729,Pob.,08,048,24,010,0848224010,5
0804824011,Lower Caynaga,Bgy,,,,R,946,,08,048,24,011,0848224011,5
0804824012,Maghipid,Bgy,,,,R,453,,08,048,24,012,0848224012,5
0804824013,Magsaysay,Bgy,,,,R,570,,08,048,24,013,0848224013,5
0804824014,Osmeña,Bgy,,,,R,675,,08,048,24,014,0848224014,5
0804824015,Paguite,Bgy,,,,R,430,,08,048,24,015,0848224015,5
0804824016,Roxas,Bgy,,,,R,191,,08,048,24,016,0848224016,5
0804824017,Sampaguita,Bgy,,,,R,152,,08,048,24,017,0848224017,5
0804824018,San Francisco,Bgy,,,,R,136,,08,048,24,018,0848224018,5
0804824019,San Jose,Bgy,,,,R,396,,08,048,24,019,0848224019,5
0804824020,San Miguel,Bgy,,,,R,379,,08,048,24,020,0848224020,5
0804824021,Somoroy,Bgy,,,,R,164,,08,048,24,021,0848224021,5
0804824022,Upper Caynaga,Bgy,,,,R,250,,08,048,24,022,0848224022,5
0806000000,Samar,Prov,Western Samar,,1st,,793183,,08,060,00,000,0860000000,2
0806001000,Almagro,Mun,,,5th,,9273,,08,060,01,000,0860001000,4
0806001001,Bacjao,Bgy,,,,R,810,,08,060,01,001,0860001001,5
0806001004,Biasong I,Bgy,,,,R,503,,08,060,01,004,0860001004,5
0806001005,Costa Rica,Bgy,,,,R,359,,08,060,01,005,0860001005,5
0806001007,Guin-ansan,Bgy,,,,R,340,,08,060,01,007,0860001007,5
0806001008,Kerikite,Bgy,,,,R,606,,08,060,01,008,0860001008,5
0806001011,Lunang I,Bgy,Look,,,R,575,,08,060,01,011,0860001011,5
0806001012,Lunang II,Bgy,,,,R,443,,08,060,01,012,0860001012,5
0806001013,Malobago,Bgy,,,,R,308,,08,060,01,013,0860001013,5
0806001014,Marasbaras,Bgy,,,,R,230,,08,060,01,014,0860001014,5
0806001017,Panjobjoban I,Bgy,,,,R,419,,08,060,01,017,0860001017,5
0806001019,Poblacion,Bgy,,,,R,249,,08,060,01,019,0860001019,5
0806001023,Talahid,Bgy,,,,R,505,,08,060,01,023,0860001023,5
0806001024,Tonga-tonga,Bgy,,,,R,194,,08,060,01,024,0860001024,5
0806001025,Imelda,Bgy,Badjang,,,R,461,,08,060,01,025,0860001025,5
0806001026,Biasong II,Bgy,,,,R,335,,08,060,01,026,0860001026,5
0806001027,Costa Rica II,Bgy,,,,R,296,,08,060,01,027,0860001027,5
0806001028,Mabuhay,Bgy,,,,R,469,,08,060,01,028,0860001028,5
0806001029,Magsaysay,Bgy,,,,R,331,,08,060,01,029,0860001029,5
0806001030,Panjobjoban II,Bgy,,,,R,586,,08,060,01,030,0860001030,5
0806001031,Roño,Bgy,,,,R,238,,08,060,01,031,0860001031,5
0806001032,San Isidro,Bgy,,,,R,405,,08,060,01,032,0860001032,5
0806001033,San Jose,Bgy,,,,R,276,,08,060,01,033,0860001033,5
0806001034,Veloso,Bgy,,,,R,335,,08,060,01,034,0860001034,5
0806002000,Basey,Mun,,,1st,,56685,,08,060,02,000,0860002000,4
0806002001,Amandayehan,Bgy,,,,R,1310,,08,060,02,001,0860002001,5
0806002002,Anglit,Bgy,,,,R,548,,08,060,02,002,0860002002,5
0806002003,Bacubac,Bgy,,,,R,1451,,08,060,02,003,0860002003,5
0806002004,Baloog,Bgy,,,,R,142,,08,060,02,004,0860002004,5
0806002005,Basiao,Bgy,,,,R,1432,,08,060,02,005,0860002005,5
0806002006,Buenavista,Bgy,,,,R,763,,08,060,02,006,0860002006,5
0806002007,Burgos,Bgy,,,,R,903,,08,060,02,007,0860002007,5
0806002008,Cambayan,Bgy,,,,R,558,,08,060,02,008,0860002008,5
0806002009,Can-abay,Bgy,,,,R,1931,,08,060,02,009,0860002009,5
0806002010,Cancaiyas,Bgy,,,,R,607,,08,060,02,010,0860002010,5
0806002011,Canmanila,Bgy,,,,R,1537,,08,060,02,011,0860002011,5
0806002012,Catadman,Bgy,,,,R,670,,08,060,02,012,0860002012,5
0806002013,Cogon,Bgy,,,,R,1256,,08,060,02,013,0860002013,5
0806002014,Dolongan,Bgy,,,,R,1414,,08,060,02,014,0860002014,5
0806002015,Guintigui-an,Bgy,,,,R,453,,08,060,02,015,0860002015,5
0806002016,Guirang,Bgy,,,,R,2799,,08,060,02,016,0860002016,5
0806002017,Balante,Bgy,,,,R,617,,08,060,02,017,0860002017,5
0806002018,Iba,Bgy,,,,R,619,,08,060,02,018,0860002018,5
0806002019,Inuntan,Bgy,,,,R,641,,08,060,02,019,0860002019,5
0806002021,Loog,Bgy,,,,R,1456,,08,060,02,021,0860002021,5
0806002022,Mabini,Bgy,,,,R,2831,,08,060,02,022,0860002022,5
0806002023,Magallanes,Bgy,,,,R,604,,08,060,02,023,0860002023,5
0806002024,Manlilinab,Bgy,,,,R,284,,08,060,02,024,0860002024,5
0806002025,Del Pilar,Bgy,,,,R,1020,,08,060,02,025,0860002025,5
0806002026,May-it,Bgy,,,,R,613,,08,060,02,026,0860002026,5
0806002027,Mongabong,Bgy,,,,R,341,,08,060,02,027,0860002027,5
0806002028,New San Agustin,Bgy,,,,R,824,,08,060,02,028,0860002028,5
0806002029,Nouvelas Occidental,Bgy,,,,R,1294,,08,060,02,029,0860002029,5
0806002030,San Fernando,Bgy,Nouvelas Oriental,,,R,1669,,08,060,02,030,0860002030,5
0806002031,Old San Agustin,Bgy,,,,R,1810,,08,060,02,031,0860002031,5
0806002032,Panugmonon,Bgy,,,,R,721,,08,060,02,032,0860002032,5
0806002033,Pelit,Bgy,,,,R,784,,08,060,02,033,0860002033,5
0806002034,Baybay ,Bgy,,,,U,446,Pob.,08,060,02,034,0860002034,5
0806002035,Buscada ,Bgy,,,,R,882,Pob.,08,060,02,035,0860002035,5
0806002036,Lawa-an ,Bgy,,,,U,676,Pob.,08,060,02,036,0860002036,5
0806002037,Loyo ,Bgy,,,,R,1207,Pob.,08,060,02,037,0860002037,5
0806002038,Mercado ,Bgy,,,,R,356,Pob.,08,060,02,038,0860002038,5
0806002039,Palaypay ,Bgy,,,,R,1480,Pob.,08,060,02,039,0860002039,5
0806002040,Sulod ,Bgy,,,,R,650,Pob.,08,060,02,040,0860002040,5
0806002041,Roxas,Bgy,,,,R,1439,,08,060,02,041,0860002041,5
0806002042,Salvacion,Bgy,,,,R,1511,,08,060,02,042,0860002042,5
0806002043,San Antonio,Bgy,,,,R,2979,,08,060,02,043,0860002043,5
0806002044,Sawa,Bgy,,,,R,1422,,08,060,02,044,0860002044,5
0806002045,Serum,Bgy,,,,R,1073,,08,060,02,045,0860002045,5
0806002046,Sugca,Bgy,,,,R,290,,08,060,02,046,0860002046,5
0806002047,Sugponon,Bgy,,,,R,308,,08,060,02,047,0860002047,5
0806002048,Tinaogan,Bgy,,,,R,1441,,08,060,02,048,0860002048,5
0806002049,Tingib,Bgy,,,,R,3632,,08,060,02,049,0860002049,5
0806002050,Villa Aurora,Bgy,,,,R,1189,,08,060,02,050,0860002050,5
0806002051,Binongtu-an,Bgy,,,,R,479,,08,060,02,051,0860002051,5
0806002052,Bulao,Bgy,,,,R,1323,,08,060,02,052,0860002052,5
0806003000,City of Calbayog,City,,CC,1st,,186960,,08,060,03,000,0860003000,3
0806003001,Jose A. Roño,Bgy,,,,R,446,,08,060,03,001,0860003001,5
0806003002,Acedillo,Bgy,,,,R,615,,08,060,03,002,0860003002,5
0806003003,Alibaba,Bgy,,,,R,407,,08,060,03,003,0860003003,5
0806003004,Amampacang,Bgy,,,,R,847,,08,060,03,004,0860003004,5
0806003005,Anislag,Bgy,,,,R,1428,,08,060,03,005,0860003005,5
0806003007,Ba-ay,Bgy,,,,R,1863,,08,060,03,007,0860003007,5
0806003008,Bagacay,Bgy,,,,U,3263,,08,060,03,008,0860003008,5
0806003009,Baja,Bgy,,,,R,348,,08,060,03,009,0860003009,5
0806003010,Balud ,Bgy,,,,U,3129,Pob.,08,060,03,010,0860003010,5
0806003011,Bante,Bgy,,,,R,1750,,08,060,03,011,0860003011,5
0806003012,Bantian,Bgy,,,,R,1379,,08,060,03,012,0860003012,5
0806003013,Basud,Bgy,,,,R,1614,,08,060,03,013,0860003013,5
0806003015,Bayo,Bgy,,,,R,612,,08,060,03,015,0860003015,5
0806003016,Begaho,Bgy,,,,R,1550,,08,060,03,016,0860003016,5
0806003017,Binaliw,Bgy,,,,R,2010,,08,060,03,017,0860003017,5
0806003018,Bugtong,Bgy,,,,R,1844,,08,060,03,018,0860003018,5
0806003019,Buenavista,Bgy,,,,R,75,,08,060,03,019,0860003019,5
0806003020,Cabacungan,Bgy,,,,R,947,,08,060,03,020,0860003020,5
0806003021,Cabatuan,Bgy,,,,R,1436,,08,060,03,021,0860003021,5
0806003022,Cabicahan,Bgy,,,,R,672,,08,060,03,022,0860003022,5
0806003023,Cabugawan,Bgy,,,,R,619,,08,060,03,023,0860003023,5
0806003024,Cacaransan,Bgy,,,,R,794,,08,060,03,024,0860003024,5
0806003025,Cag-olango,Bgy,,,,R,804,,08,060,03,025,0860003025,5
0806003027,Cag-anahaw,Bgy,,,,R,414,,08,060,03,027,0860003027,5
0806003028,Cagbanayacao,Bgy,,,,R,305,,08,060,03,028,0860003028,5
0806003029,Cagbayang,Bgy,,,,R,900,,08,060,03,029,0860003029,5
0806003030,Cagbilwang,Bgy,,,,R,650,,08,060,03,030,0860003030,5
0806003031,Cagboborac,Bgy,,,,R,391,,08,060,03,031,0860003031,5
0806003032,Caglanipao Sur,Bgy,,,,R,1124,,08,060,03,032,0860003032,5
0806003033,Cagmanipis Norte,Bgy,,,,R,1774,,08,060,03,033,0860003033,5
0806003034,Cag-anibong,Bgy,,,,R,572,,08,060,03,034,0860003034,5
0806003035,Cagnipa,Bgy,,,,R,2325,,08,060,03,035,0860003035,5
0806003036,Cagsalaosao,Bgy,,,,R,1841,,08,060,03,036,0860003036,5
0806003037,Cahumpan,Bgy,,,,R,612,,08,060,03,037,0860003037,5
0806003039,Calocnayan,Bgy,,,,R,112,,08,060,03,039,0860003039,5
0806003040,Cangomaod,Bgy,,,,R,201,,08,060,03,040,0860003040,5
0806003041,Canhumadac,Bgy,,,,R,376,,08,060,03,041,0860003041,5
0806003042,Capacuhan,Bgy,,,,R,899,,08,060,03,042,0860003042,5
0806003043,Capoocan,Bgy,,,,U,5191,,08,060,03,043,0860003043,5
0806003044,Carayman,Bgy,,,,U,5071,,08,060,03,044,0860003044,5
0806003045,Catabunan,Bgy,,,,R,274,,08,060,03,045,0860003045,5
0806003047,Caybago,Bgy,,,,R,389,,08,060,03,047,0860003047,5
0806003048,Central ,Bgy,,,,U,512,Pob.,08,060,03,048,0860003048,5
0806003049,Cogon,Bgy,,,,R,984,,08,060,03,049,0860003049,5
0806003050,Dagum,Bgy,,,,U,6127,,08,060,03,050,0860003050,5
0806003052,Dawo,Bgy,,,,R,1179,,08,060,03,052,0860003052,5
0806003053,De Victoria,Bgy,,,,R,367,,08,060,03,053,0860003053,5
0806003054,Dinabongan,Bgy,,,,R,296,,08,060,03,054,0860003054,5
0806003055,Dinagan,Bgy,,,,R,757,,08,060,03,055,0860003055,5
0806003056,Dinawacan,Bgy,,,,R,419,,08,060,03,056,0860003056,5
0806003057,Esperanza,Bgy,,,,R,164,,08,060,03,057,0860003057,5
0806003058,Gadgaran,Bgy,,,,R,1993,,08,060,03,058,0860003058,5
0806003059,Gasdo,Bgy,,,,R,139,,08,060,03,059,0860003059,5
0806003060,Helino,Bgy,,,,R,380,,08,060,03,060,0860003060,5
0806003061,Geragaan,Bgy,,,,R,470,,08,060,03,061,0860003061,5
0806003062,Guin-on,Bgy,,,,R,1280,,08,060,03,062,0860003062,5
0806003063,Guinbaoyan Norte,Bgy,,,,R,746,,08,060,03,063,0860003063,5
0806003064,Guinbaoyan Sur,Bgy,,,,R,802,,08,060,03,064,0860003064,5
0806003065,Hamorawon,Bgy,,,,R,4636,,08,060,03,065,0860003065,5
0806003066,Hibabngan,Bgy,,,,R,202,,08,060,03,066,0860003066,5
0806003067,Hibatang,Bgy,,,,R,180,,08,060,03,067,0860003067,5
0806003068,Higasaan,Bgy,,,,R,178,,08,060,03,068,0860003068,5
0806003069,Himalandrog,Bgy,,,,R,763,,08,060,03,069,0860003069,5
0806003070,Jimautan,Bgy,,,,R,651,,08,060,03,070,0860003070,5
0806003071,Hugon Rosales,Bgy,,,,R,333,,08,060,03,071,0860003071,5
0806003072,Jacinto,Bgy,,,,R,136,,08,060,03,072,0860003072,5
0806003074,Aguit-itan ,Bgy,,,,U,2648,Pob.,08,060,03,074,0860003074,5
0806003076,Kilikili,Bgy,,,,R,347,,08,060,03,076,0860003076,5
0806003077,La Paz,Bgy,,,,R,628,,08,060,03,077,0860003077,5
0806003078,Langoyon,Bgy,,,,R,215,,08,060,03,078,0860003078,5
0806003079,Lapaan,Bgy,,,,R,466,,08,060,03,079,0860003079,5
0806003081,Libertad,Bgy,,,,R,330,,08,060,03,081,0860003081,5
0806003082,Limarayon,Bgy,,,,R,511,,08,060,03,082,0860003082,5
0806003083,Looc,Bgy,,,,R,461,,08,060,03,083,0860003083,5
0806003084,Longsob,Bgy,,,,R,677,,08,060,03,084,0860003084,5
0806003085,Lonoy,Bgy,,,,R,1083,,08,060,03,085,0860003085,5
0806003086,Mabini I,Bgy,Calbayog District,,,R,338,,08,060,03,086,0860003086,5
0806003087,Mabini II,Bgy,Oquendo District,,,R,408,,08,060,03,087,0860003087,5
0806003088,Macatingog,Bgy,,,,R,1683,,08,060,03,088,0860003088,5
0806003089,Mag-ubay,Bgy,,,,R,1618,,08,060,03,089,0860003089,5
0806003090,Manguino-o,Bgy,,,,R,1181,,08,060,03,090,0860003090,5
0806003091,Malaga,Bgy,,,,R,1929,,08,060,03,091,0860003091,5
0806003092,Malajog,Bgy,,,,U,2132,,08,060,03,092,0860003092,5
0806003093,Malayog,Bgy,,,,R,1353,,08,060,03,093,0860003093,5
0806003094,Malopalo,Bgy,,,,R,1226,,08,060,03,094,0860003094,5
0806003095,Marcatubig,Bgy,,,,R,816,,08,060,03,095,0860003095,5
0806003096,Mancol,Bgy,,,,R,270,,08,060,03,096,0860003096,5
0806003097,Mantaong,Bgy,Oquendo District,,,R,324,,08,060,03,097,0860003097,5
0806003098,Matobato,Bgy,,,,U,4534,,08,060,03,098,0860003098,5
0806003099,Mawacat,Bgy,,,,R,1099,,08,060,03,099,0860003099,5
0806003101,Maybog,Bgy,,,,R,272,,08,060,03,001,0860003001,5
0806003102,Maysalong,Bgy,,,,R,191,,08,060,03,002,0860003002,5
0806003103,Migara,Bgy,,,,R,1177,,08,060,03,003,0860003003,5
0806003105,Nabang,Bgy,,,,R,615,,08,060,03,005,0860003005,5
0806003106,Naga,Bgy,,,,R,873,,08,060,03,006,0860003006,5
0806003107,Nag-uma,Bgy,,,,R,66,,08,060,03,007,0860003007,5
0806003109,Navarro,Bgy,,,,R,617,,08,060,03,009,0860003009,5
0806003110,Nijaga,Bgy,,,,R,2951,,08,060,03,010,0860003010,5
0806003111,Oboob,Bgy,,,,R,471,,08,060,03,011,0860003011,5
0806003112,Obrero,Bgy,,,,U,4640,,08,060,03,012,0860003012,5
0806003113,Olera,Bgy,,,,R,147,,08,060,03,013,0860003013,5
0806003114,Oquendo ,Bgy,,,,R,2154,Pob.,08,060,03,014,0860003014,5
0806003115,Osmeña,Bgy,,,,R,301,,08,060,03,015,0860003015,5
0806003116,Palanas,Bgy,,,,R,471,,08,060,03,016,0860003016,5
0806003117,Palanogan,Bgy,,,,R,467,,08,060,03,017,0860003017,5
